TIMESTAMP,ACCEL_DATA_X, ACCEL_DATA_Y, ACCEL_DATA_Z, GYRO_DATA_X, GYRO_DATA_Y, GYRO_DATA_Z, MAG_DATA_X, MAG_DATA_Y, MAG_DATA_Z, QUATERNION_DATA_W, QUATERNION_DATA_X, QUATERNION_DATA_Y, QUATERNION_DATA_Z
1507347675007,705,65022,65334,64105,602,670,64893,65493,270,4349,52788,1375,56270
1507347675031,702,65033,65321,64087,690,688,64880,65493,270,4212,52804,1648,56220
1507347675052,708,65039,65298,64113,795,730,64880,65493,270,4075,52834,1927,56163
1507347675070,721,65007,65266,64054,900,701,64880,65493,270,3947,52879,2046,56131
1507347675087,725,65050,65260,64475,875,579,64855,65517,238,3837,52938,2264,56056
1507347675104,706,65064,65262,64664,881,467,64855,65517,238,3755,53003,2440,55980
1507347675121,767,65095,65263,64799,842,403,64855,65517,238,3722,53037,2515,55907
1507347675141,812,65069,65276,64962,722,279,64876,65506,206,3634,53129,2688,55837
1507347675166,810,65042,65296,65315,602,42,64876,65506,206,3609,53227,2726,55719
1507347675195,856,65030,65352,686,573,65513,64850,65517,182,3658,53297,2709,55640
1507347675217,849,64992,65403,65449,386,60,64850,65517,182,3654,53337,2730,55595
1507347675235,873,65071,65359,51,331,20,64839,65511,163,3654,53378,2721,55548
1507347675255,878,65096,65341,482,269,65437,64839,65511,163,3699,53415,2675,55502
1507347675279,856,65160,65353,416,79,65392,64839,65524,163,3706,53421,2641,55496
1507347675300,850,65125,65428,64662,65491,65489,64839,65524,163,3550,53371,2753,55522
1507347675326,864,65143,65390,65034,65465,65438,64839,65524,163,3470,53344,2795,55539
1507347675346,861,65212,65377,64543,65445,65422,64834,65524,136,3289,53298,2975,55581
1507347675371,798,65055,65364,64297,65387,65320,64834,65524,136,3144,53255,2995,55610
1507347675392,860,65099,65369,64994,122,65263,64839,65506,168,3025,53221,2996,55604
1507347675416,837,65115,65354,65432,65470,65250,64839,65506,168,2979,53203,2956,55600
1507347675436,862,65118,65358,65385,65491,65238,64845,65500,150,2909,53180,2922,55599
1507347675459,880,65116,65368,65068,65403,65235,64845,65500,150,2801,53143,2951,55626
1507347675482,878,65089,65377,64785,65496,65222,64845,65476,137,2676,53107,2951,55645
1507347675504,887,65038,65362,273,65376,65145,64845,65476,137,2682,53075,2833,55639
1507347675527,892,65064,65375,994,65355,65091,64845,65476,137,2773,53072,2666,55621
1507347675547,896,65097,65383,760,65341,65154,64839,65463,137,2827,53062,2501,55620
1507347675572,907,65090,65385,394,65367,65261,64839,65463,137,2852,53052,2432,55627
1507347675593,832,64906,65343,185,64917,65255,64839,65458,144,2796,53007,2398,55642
1507347675635,879,65133,65389,65027,65490,65422,64855,65445,168,2734,52987,2419,55655
1507347675655,895,65068,65372,65378,13,65409,64855,65445,168,2706,52983,2414,55643
1507347675709,874,65116,65353,15,26,11,64844,65428,155,2716,52992,2393,55637
1507347675724,878,65110,65360,120,61,8,64844,65428,155,2732,52999,2380,55630
1507347675737,873,65133,65360,250,63,7,64839,65445,163,2748,53006,2368,55616
1507347675751,866,65147,65356,157,70,30,64839,65445,163,2765,53018,2364,55607
1507347675772,860,65145,65346,8,59,57,64839,65445,163,2766,53025,2371,55604
1507347675789,858,65135,65352,65510,65,70,64855,65439,168,2771,53033,2380,55593
1507347675814,861,65149,65322,38,90,78,64855,65439,168,2783,53049,2383,55581
1507347675834,859,65151,65330,70,92,55,64839,65439,155,2786,53059,2381,55569
1507347675855,866,65166,65320,65488,82,44,64839,65439,155,2768,53062,2388,55562
1507347675878,875,65155,65330,65448,67,45,64839,65439,174,2764,53061,2380,55561
1507347675897,877,65165,65329,65473,40,34,64844,65439,174,2745,53059,2385,55559
1507347675919,866,65171,65331,65440,17,12,64844,65439,174,2723,53054,2388,55560
1507347675939,871,65166,65341,65474,65510,65530,64844,65445,144,2705,53048,2387,55563
1507347675960,881,65168,65330,65530,65480,65499,64844,65445,144,2696,53039,2357,55570
1507347675982,893,65175,65339,57,65443,65486,64855,65445,155,2688,53027,2343,55577
1507347676002,890,65171,65343,44,65427,65465,64855,65445,155,2679,53007,2303,55585
1507347676024,879,65174,65342,65493,65428,65459,64855,65445,155,2663,52992,2292,55595
1507347676044,874,65179,65346,65327,65433,65457,64839,65458,150,2601,52974,2295,55607
1507347676068,873,65172,65339,65307,65449,65453,64839,65458,150,2559,52958,2297,55616
1507347676087,875,65176,65340,65365,65466,65448,64844,65434,168,2526,52945,2291,55623
1507347676108,875,65183,65325,65383,65478,65455,64844,65434,168,2493,52933,2290,55632
1507347676131,880,65181,65331,65375,65488,65469,64844,65428,174,2469,52921,2279,55636
1507347676150,875,65189,65324,65355,65501,65491,64855,65428,174,2431,52911,2315,55653
1507347676172,866,65235,65324,64979,65483,5,64855,65428,174,2343,52888,2388,55675
1507347676192,884,65177,65310,64972,65488,65524,64839,65423,150,2272,52865,2422,55690
1507347676216,881,65181,65293,65366,65498,65511,64839,65423,150,2238,52857,2426,55698
1507347676237,881,65165,65303,132,65434,65488,64844,65434,168,2250,52846,2402,55710
1507347676257,890,65168,65290,65468,65456,65493,64844,65434,168,2248,52834,2391,55736
1507347676281,884,65163,65307,12,65318,65492,64850,65428,168,2253,52779,2352,55785
1507347676335,885,65151,65315,65523,65371,65486,64850,65428,163,2254,52772,2338,55801
1507347676354,888,65172,65322,27,65412,65491,64850,65428,163,2255,52751,2330,55816
1507347676374,893,65173,65317,65479,65457,65499,64850,65428,163,2247,52749,2322,55819
1507347676394,885,65165,65328,65469,65467,65508,64850,65416,182,2241,52745,2320,55820
1507347676416,882,65159,65321,65499,65489,65521,64850,65416,182,2237,52743,2317,55819
1507347676437,890,65192,65331,65497,65507,8,64850,65428,200,2265,52744,2282,55817
1507347676457,906,65169,65310,65457,58,13,64850,65428,200,2240,52751,2301,55806
1507347676479,895,65169,65311,65152,63,42,64850,65410,193,2194,52749,2367,55807
1507347676506,896,65157,65301,65053,76,49,64850,65410,193,2112,52755,2429,55802
1507347676539,890,65157,65309,65523,80,26,64844,65404,174,2107,52773,2435,55773
1507347676577,877,65168,65300,123,86,13,64839,65416,155,2125,52802,2423,55746
1507347676609,876,65165,65289,215,106,65535,64839,65416,155,2176,52824,2393,55718
1507347676638,880,65168,65300,133,82,6,64861,65423,168,2200,52841,2373,55698
1507347676670,873,65160,65300,162,58,65530,64861,65423,168,2248,52857,2331,55678
1507347676698,879,65161,65302,362,64,65507,64855,65428,174,2318,52880,2267,55649
1507347676732,880,65166,65311,405,77,65503,64850,65428,187,2407,52900,2176,55624
1507347676760,886,65161,65309,329,68,65499,64850,65428,187,2472,52923,2113,55597
1507347676789,883,65155,65328,383,65,65490,64861,65410,163,2528,52949,2048,55567
1507347676831,886,65151,65331,65510,31,4,64844,65416,155,2512,52951,2066,55562
1507347676862,889,65157,65333,65428,15,65532,64844,65416,155,2502,52952,2074,55560
1507347676891,894,65160,65347,26,65529,9,64850,65423,163,2506,52954,2070,55558
1507347676922,893,65175,65345,65497,65524,19,64839,65428,168,2502,52954,2077,55558
1507347676978,891,65168,65337,65416,13,34,64839,65428,168,2495,52954,2085,55559
1507347676992,887,65162,65342,65397,20,37,64855,65428,168,2484,52953,2099,55560
1507347677007,886,65171,65328,65418,19,42,64855,65428,168,2474,52954,2114,55559
1507347677025,886,65174,65328,65457,33,30,64855,65428,168,2467,52954,2121,55558
1507347677042,880,65172,65330,65395,37,36,64861,65423,163,2435,52954,2156,55559
1507347677070,879,65179,65324,65279,41,51,64861,65423,163,2401,52952,2194,55561
1507347677090,875,65187,65331,65342,31,53,64850,65404,150,2378,52952,2221,55561
1507347677113,886,65191,65320,65385,41,34,64850,65404,150,2362,52952,2249,55561
1507347677134,888,65165,65319,65379,29,18,64844,65416,150,2332,52952,2271,55558
1507347677167,880,65110,65311,94,40,65503,64844,65416,150,2312,52956,2289,55555
1507347677197,881,65148,65306,65244,31,65532,64839,65423,144,2254,52947,2320,55564
1507347677236,881,65166,65312,65339,65529,65530,64861,65423,155,2225,52939,2335,55570
1507347677269,874,65175,65311,18,65508,21,64861,65423,155,2226,52931,2353,55581
1507347677297,874,65169,65320,65312,65486,58,64850,65423,137,2175,52916,2407,55611
1507347677334,876,65155,65313,65455,65461,57,64850,65423,144,2180,52906,2424,55627
1507347677365,867,65172,65306,65520,65437,72,64850,65423,144,2185,52894,2443,55643
1507347677394,867,65141,65322,65529,65449,69,64844,65439,150,2200,52885,2456,55666
1507347677424,865,65147,65318,102,65445,54,64844,65439,163,2239,52878,2441,55680
1507347677454,863,65160,65325,157,65440,56,64850,65434,163,2282,52872,2424,55693
1507347677484,875,65167,65317,65485,65468,78,64839,65428,155,2288,52865,2441,55706
1507347677516,876,65154,65322,37,65516,68,64839,65439,163,2375,52872,2410,55709
1507347677573,892,65160,65311,225,65468,63,64844,65439,163,2411,52873,2390,55710
1507347677587,890,65164,65308,240,65474,42,64839,65434,174,2427,52874,2380,55710
1507347677604,876,65162,65299,161,65508,20,64839,65434,174,2439,52873,2385,55718
1507347677625,865,65160,65292,65295,65511,40,64839,65434,174,2391,52860,2453,55738
1507347677646,870,65131,65308,64833,65502,42,64839,65439,168,2281,52835,2510,55758
1507347677668,891,65120,65307,42,65471,65502,64839,65439,168,2307,52832,2478,55760
1507347677689,875,65140,65301,426,65432,65445,64832,65399,168,2352,52830,2423,55759
1507347677709,875,65166,65281,620,65460,65415,64832,65399,168,2413,52835,2350,55749
1507347677734,865,65109,65310,417,65490,65406,64855,65428,163,2511,52849,2192,55718
1507347677766,869,65142,65300,426,12,65438,64855,65428,163,2583,52864,2146,55709
1507347677795,869,65147,65304,65406,65509,10,64844,65428,174,2562,52854,2160,55722
1507347677836,880,65135,65317,180,65498,23,64832,65445,187,2602,52855,2131,55722
1507347677868,874,65155,65309,65442,65535,58,64832,65445,187,2594,52854,2174,55733
1507347677897,882,65127,65310,65396,65524,75,64855,65428,182,2578,52848,2193,55738
1507347677929,873,65140,65316,275,65518,44,64855,65428,182,2609,52858,2160,55732
1507347677959,864,65167,65308,147,65525,66,64844,65428,187,2708,52868,2130,55733
1507347677990,878,65001,65310,65204,17,85,64855,65434,187,2593,52826,2261,55787
1507347678023,901,65096,65297,64569,85,128,64855,65434,168,2407,52804,2446,55801
1507347678055,859,65195,65274,410,122,28,64850,65452,168,2474,52833,2403,55780
1507347678090,877,65150,65303,65420,41,34,64850,65445,168,2510,52844,2386,55771
1507347678122,879,65188,65294,800,65493,8,64850,65445,174,2591,52849,2359,55781
1507347678179,869,65148,65308,65255,3,52,64850,65445,174,2537,52838,2403,55786
1507347678205,857,65172,65306,65274,36,55,64850,65445,174,2494,52835,2424,55788
1507347678224,863,65148,65299,64990,68,60,64850,65445,174,2426,52830,2483,55792
1507347678240,863,65164,65308,65195,33,24,64850,65458,174,2392,52829,2510,55792
1507347678258,870,65114,65295,385,65535,65500,64850,65458,174,2449,52838,2456,55780
1507347678282,862,65163,65303,413,6,65480,64850,65458,168,2492,52846,2408,55769
1507347678302,861,65154,65311,153,65485,65495,64844,65452,168,2496,52842,2401,55781
1507347678334,863,65156,65306,65109,65515,10,64844,65452,182,2406,52821,2502,55803
1507347678355,860,65127,65303,64650,19,24,64844,65452,182,2296,52798,2568,55818
1507347678377,868,65119,65297,65516,15,65504,64844,65452,182,2262,52798,2549,55811
1507347678396,867,65154,65297,375,14,65490,64844,65439,168,2316,52809,2513,55800
1507347678421,868,65135,65294,29,16,65534,64844,65439,168,2314,52811,2516,55798
1507347678441,869,65125,65299,49,34,1,64844,65428,168,2333,52819,2500,55777
1507347678465,869,65132,65286,545,47,65500,64844,65428,168,2411,52839,2404,55754
1507347678486,864,65162,65290,537,48,65518,64844,65439,163,2458,52852,2396,55750
1507347678505,862,65152,65297,65420,65532,54,64844,65439,163,2438,52850,2436,55759
1507347678526,867,65118,65303,65343,65510,24,64844,65439,163,2435,52850,2418,55757
1507347678550,861,65139,65299,359,65524,65519,64832,65439,163,2492,52854,2384,55759
1507347678586,863,65143,65298,65136,65490,21,64839,65439,168,2413,52833,2462,55777
1507347678617,851,65154,65292,240,15,65497,64839,65439,168,2435,52836,2425,55767
1507347678647,866,65173,65305,65492,44,65531,64855,65452,168,2435,52839,2430,55770
1507347678677,889,65196,65311,65339,19,36,64855,65439,163,2401,52835,2477,55776
1507347678708,879,65223,65295,65158,16,65,64850,65439,163,2328,52826,2592,55797
1507347678738,878,65217,65302,64489,64,90,64868,65445,163,2132,52798,2778,55829
1507347678771,888,65165,65275,64701,110,65531,64868,65445,155,1889,52790,2906,55839
1507347678806,880,65189,65274,65214,135,65483,64855,65434,155,1773,52808,2988,55816
1507347678849,876,65179,65289,65071,180,8,64844,65423,155,1673,52820,3038,55803
1507347678872,878,65151,65270,65108,203,23,64844,65423,155,1613,52835,3086,55789
1507347678893,868,65115,65270,65209,198,65516,64826,65428,155,1566,52849,3117,55763
1507347678917,855,65100,65260,65321,147,65439,64826,65428,124,1433,52866,3165,55746
1507347678965,874,65113,65270,65065,87,65481,64850,65428,124,1372,52869,3214,55754
1507347678985,863,65124,65268,65044,66,65532,64839,65428,124,1292,52868,3284,55757
1507347679007,842,65121,65285,62,65532,65465,64839,65428,124,1281,52873,3279,55754
1507347679035,880,65110,65283,159,50,65510,64839,65416,131,1307,52882,3258,55737
1507347679069,890,65140,65274,16,63,58,64839,65416,131,1319,52898,3282,55727
1507347679102,885,65179,65285,65383,49,152,64839,65416,118,1293,52909,3348,55732
1507347679134,860,65162,65277,65210,45,156,64815,65416,131,1261,52919,3424,55742
1507347679166,856,65144,65259,65404,51,118,64815,65416,131,1267,52932,3462,55736
1507347679197,859,65154,65258,108,67,68,64832,65423,137,1308,52943,3447,55720
1507347679229,857,65168,65249,138,86,43,64832,65423,131,1340,52958,3439,55701
1507347679259,875,65173,65241,36,100,47,64820,65423,131,1350,52973,3442,55684
1507347679289,889,65171,65251,140,109,32,64826,65439,112,1441,53016,3354,55613
1507347679358,862,65180,65268,468,53,39,64820,65434,124,1529,53026,3315,55605
1507347679374,860,65172,65274,217,60,57,64820,65439,105,1559,53037,3308,55594
1507347679405,877,65169,65293,65503,25,86,64839,65439,105,1560,53040,3324,55596
1507347679422,870,65164,65293,65503,65528,78,64839,65439,105,1561,53041,3334,55601
1507347679456,877,65162,65302,10,65494,73,64826,65439,118,1582,53038,3343,55608
1507347679474,880,65178,65310,65510,65470,79,64826,65439,118,1583,53034,3354,55618
1507347679491,880,65183,65316,65396,65452,91,64832,65434,112,1578,53030,3377,55631
1507347679507,873,65176,65328,65361,65449,91,64832,65434,112,1564,53025,3388,55638
1507347679521,866,65183,65314,65409,65466,81,64832,65434,112,1559,53022,3408,55648
1507347679537,848,65171,65319,65376,65482,76,64844,65445,118,1544,53019,3435,55657
1507347679558,854,65169,65316,65312,65511,73,64844,65445,118,1520,53017,3467,55666
1507347679578,859,65160,65316,65325,65525,67,64844,65445,118,1503,53021,3483,55665
1507347679600,866,65173,65320,65488,14,57,64850,65434,112,1496,53027,3493,55661
1507347679622,867,65161,65304,65375,42,34,64850,65434,112,1473,53031,3515,55659
1507347679643,865,65136,65314,65330,50,25,64832,65439,131,1456,53032,3528,55661
1507347679666,878,65142,65297,65356,52,31,64832,65439,131,1432,53036,3551,55660
1507347679687,881,65149,65300,65292,68,35,64832,65445,124,1402,53040,3580,55661
1507347679702,885,65164,65296,65106,73,47,64832,65445,124,1374,53045,3640,55668
1507347679717,870,65148,65297,64955,101,57,64832,65445,124,1304,53048,3671,55672
1507347679730,862,65130,65298,65095,91,48,64832,65445,124,1277,53052,3727,55671
1507347679747,855,65136,65300,65192,107,54,64832,65434,92,1234,53066,3765,55667
1507347679768,854,65144,65284,65279,106,77,64832,65434,92,1202,53077,3811,55666
1507347679789,867,65155,65281,65202,120,102,64839,65452,118,1134,53098,3877,55666
1507347679820,869,65165,65275,65284,103,119,64839,65452,118,1109,53111,3919,55664
1507347679840,873,65171,65277,65291,103,129,64826,65439,86,1093,53118,3945,55663
1507347679855,870,65174,65279,65264,99,128,64826,65439,86,1065,53131,3990,55662
1507347679868,866,65171,65269,65268,99,127,64826,65439,86,1052,53137,4011,55662
1507347679885,869,65173,65276,65321,93,118,64826,65439,86,1037,53146,4040,55661
1507347679901,871,65177,65268,65338,80,97,64832,65452,105,1011,53154,4073,55661
1507347679922,874,65178,65273,65257,78,76,64832,65452,105,974,53161,4111,55664
1507347679942,870,65180,65284,65228,81,53,64844,65452,80,930,53169,4151,55667
1507347679966,872,65178,65280,65194,83,44,64844,65452,80,884,53176,4189,55670
1507347679987,868,65191,65297,65233,74,11,64844,65428,92,851,53178,4216,55670
1507347680009,875,65199,65304,65184,70,5,64844,65428,92,766,53188,4248,55671
1507347680031,895,65199,65308,65100,86,65534,64844,65428,92,700,53196,4277,55669
1507347680050,899,65200,65314,65146,113,65505,64832,65458,92,631,53209,4303,55651
1507347680077,894,65199,65310,65193,148,65448,64832,65458,92,565,53224,4320,55643
1507347680097,889,65194,65312,65205,177,65395,64815,65445,67,495,53249,4339,55615
1507347680120,894,65174,65294,65308,230,65330,64815,65445,67,402,53265,4331,55589
1507347680141,898,65172,65308,65500,258,65273,64832,65445,67,365,53283,4292,55549
1507347680162,907,65188,65282,24,258,65236,64832,65445,67,324,53294,4251,55516
1507347680184,918,65180,65297,65458,251,65220,64832,65445,62,271,53315,4197,55446
1507347680217,912,65185,65299,148,243,65228,64832,65434,62,226,53328,4140,55407
1507347680237,907,65208,65303,43,276,65243,64832,65428,43,180,53345,4106,55391
1507347680252,896,65199,65298,65319,271,65260,64839,65428,43,147,53363,4103,55367
1507347680268,882,65154,65292,65255,279,65262,64839,65428,43,75,53372,4099,55354
1507347680286,869,65132,65297,65348,291,65255,64839,65416,30,14,53391,4078,55323
1507347680304,863,65131,65292,65522,294,65245,64826,65416,30,65505,53411,4040,55266
1507347680327,845,65135,65275,65534,287,65245,64826,65416,30,65458,53429,3990,55233
1507347680348,851,65122,65270,65468,269,65257,64826,65404,24,65436,53447,4006,55229
1507347680369,849,65116,65249,4,268,65268,64826,65404,24,65453,53454,4017,55225
1507347680390,832,65108,65252,79,258,65303,64826,65386,11,65483,53461,4039,55225
1507347680411,819,65106,65241,65503,231,65370,64826,65386,11,65525,53466,4081,55236
1507347680436,819,65100,65238,65461,202,65433,64826,65386,11,4,53467,4130,55252
1507347680448,820,65096,65240,65496,188,65454,64839,65380,4,46,53470,4151,55259
1507347680463,818,65095,65213,125,168,65477,64839,65380,4,76,53469,4183,55276
1507347680479,812,65089,65217,191,149,65494,64839,65380,4,150,53464,4195,55297
1507347680498,799,65062,65213,233,94,65507,64832,65380,4,203,53465,4177,55278
1507347680520,799,65028,65195,449,8,65516,64832,65380,4,248,53464,4116,55256
1507347680541,796,64992,65206,803,65466,65519,64826,65356,17,414,53452,4004,55230
1507347680567,806,64969,65201,1021,65398,16,64826,65356,17,558,53442,3896,55198
1507347680587,837,64964,65205,1067,65343,207,64802,65368,65522,705,53439,3775,55182
1507347680609,886,64907,65141,1043,65275,260,64802,65368,65522,948,53425,3706,55186
1507347680632,907,64887,65175,907,65328,328,64802,65368,24,1111,53423,3659,55188
1507347680654,852,64878,65192,637,65142,636,64826,65368,24,1271,53411,3695,55233
1507347680677,939,64876,65172,251,65047,1135,64826,65368,24,1423,53399,3891,55363
1507347680699,978,64889,65166,65378,64822,1283,64826,65392,48,1646,53362,4060,55484
1507347680721,978,64917,65127,261,64607,1350,64826,65392,48,1894,53327,4168,55615
1507347680744,992,64905,65131,807,64418,1433,64820,65439,56,2204,53290,4246,55759
1507347680767,1022,64903,65116,806,64278,1607,64820,65439,56,2521,53250,4341,56021
1507347680789,1050,64921,65146,843,64168,1714,64826,65487,86,2862,53213,4486,56219
1507347680811,1043,64962,65165,894,64073,1788,64826,65487,86,3580,53156,4636,56544
1507347680845,1027,65024,65208,602,63991,1835,64820,28,163,3901,53122,4762,56794
1507347680860,983,65017,65217,479,63953,1830,64820,28,163,4049,53103,4831,56926
1507347680877,953,65016,65224,306,63934,1833,64820,28,163,4334,53067,4976,57204
1507347680894,940,65017,65229,250,63926,1833,64850,99,206,4610,53039,5120,57487
1507347680915,917,65058,65224,231,63997,1798,64850,99,206,4872,53019,5258,57766
1507347680937,831,65063,65235,266,64089,1617,64892,182,270,5248,53004,5425,58161
1507347680965,754,65035,65248,396,64182,1511,64892,182,270,5493,53011,5515,58396
1507347680987,681,65038,65272,404,64305,1415,64892,232,308,5718,53026,5598,58717
1507347681008,673,65043,65283,404,64512,1258,64924,232,308,6024,53065,5708,58898
1507347681035,622,65076,65303,433,64663,1109,64924,232,308,6117,53100,5764,59051
1507347681049,583,65084,65315,435,64740,1034,64959,284,347,6287,53119,5790,59118
1507347681067,552,65095,65321,330,64907,906,64959,284,347,6419,53152,5846,59237
1507347681086,504,65097,65331,145,65057,788,64959,284,366,6510,53176,5907,59340
1507347681107,495,65098,65334,65523,65225,561,65000,326,366,6562,53194,5996,59446
1507347681129,486,65086,65339,65477,65460,369,65000,326,364,6600,53226,6052,59478
1507347681164,480,65081,65308,65468,150,108,65036,356,364,6594,53234,6082,59466
1507347681179,485,65081,65304,65374,228,33,65036,356,364,6553,53235,6096,59452
1507347681193,494,65069,65301,65336,345,65401,65034,372,385,6525,53234,6104,59404
1507347681209,501,65072,65294,65339,443,65232,65034,372,385,6457,53232,6048,59259
1507347681230,518,65072,65281,65406,504,65077,65034,372,385,6316,53203,6030,59167
1507347681252,542,65076,65272,65341,575,64951,65029,363,368,6164,53187,6003,59063
1507347681275,599,65115,65233,65307,634,64791,65005,356,368,5970,53161,5951,58885
1507347681307,699,65160,65202,65151,774,64710,65005,356,368,5801,53137,5922,58756
1507347681322,704,65159,65192,65028,868,64624,65005,356,368,5699,53119,5912,58692
1507347681337,693,65134,65178,64754,918,64571,65005,356,368,5459,53079,5897,58560
1507347681354,694,65123,65172,64664,1020,64453,64981,332,348,5198,53038,5872,58414
1507347681374,742,65102,65145,64726,1066,64311,64981,332,348,4927,52997,5825,58255
1507347681394,758,65077,65148,64661,1115,64164,64944,273,336,4631,52955,5767,58089
1507347681418,817,65047,65126,64566,1282,64037,64944,273,336,4138,52899,5660,57741
1507347681449,912,65012,65092,64441,1368,64003,64896,225,297,3777,52879,5630,57644
1507347681467,965,65016,65068,64450,1538,63955,64896,225,297,3405,52877,5572,57439
1507347681480,980,65020,65070,64430,1608,63995,64896,225,297,3210,52884,5548,57231
1507347681498,1023,65012,65041,64243,1738,64025,64885,148,254,2792,52910,5521,57028
1507347681520,1046,64989,65020,64032,1856,64059,64885,148,254,2347,52951,5513,56825
1507347681541,1084,64982,65016,64005,1996,64069,64868,88,190,1659,53054,5509,56618
1507347681572,1109,64983,64985,63832,2040,64138,64868,88,190,948,53189,5521,56337
1507347681592,1113,64980,64982,63754,2009,64218,64832,4,140,707,53239,5533,56256
1507347681608,1100,64952,65002,63742,1911,64243,64832,4,140,245,53341,5549,56109
1507347681623,1097,64945,65002,64029,1778,64281,64832,4,140,65377,53442,5527,55966
1507347681642,1086,64937,65038,64299,1606,64295,64831,65495,65,65204,53491,5450,55818
1507347681661,1044,64937,65049,65185,1376,64276,64831,65495,65,64824,53597,5301,55673
1507347681684,1017,64964,65086,199,1110,64243,64831,65495,65525,64666,53636,5104,55535
1507347681713,961,64917,65113,813,834,64300,64824,65434,65525,64554,53661,4731,55334
1507347681736,949,64981,65155,1009,739,64397,64824,65434,65525,64524,53674,4475,55208
1507347681757,919,65005,65186,970,610,64475,64824,65399,65495,64498,53679,4241,55106
1507347681772,871,65035,65201,834,496,64636,64824,65399,65495,64450,53685,4170,55076
1507347681787,883,64984,65186,364,344,64702,64824,65399,65482,64388,53693,4024,55017
1507347681807,778,64996,65178,65286,511,64887,64824,65338,65482,64337,53705,3902,54962
1507347681828,815,65053,65263,1595,147,64863,64824,65338,65482,64445,53683,3651,54872
1507347681849,796,65084,65283,91,268,65180,64848,65300,65439,64174,53755,3730,54865
1507347681884,755,65071,65240,63812,414,65482,64848,65300,65439,64056,53790,3935,54888
1507347681900,716,65082,65248,63492,440,34,64853,65280,65458,63786,53879,4057,54920
1507347681919,706,65068,65248,63509,451,152,64853,65280,65458,63547,53977,4287,54930
1507347681933,697,65062,65249,63848,469,236,64853,65280,65458,63350,54076,4499,54948
1507347681954,700,65042,65214,64312,402,285,64858,65300,65434,63221,54163,4662,54953
1507347681976,698,65088,65215,64322,294,370,64858,65300,65434,63120,54236,4822,54969
1507347681997,718,65095,65212,64990,116,388,64847,65324,65396,63107,54315,5009,54971
1507347682031,771,65105,65193,65329,65508,513,64847,65324,65396,63143,54329,5047,54969
1507347682049,809,65116,65200,65443,65466,543,64871,65328,65383,63203,54350,5123,54971
1507347682068,819,65124,65184,65502,65355,610,64871,65328,65383,63283,54360,5202,54982
1507347682085,819,65123,65187,115,65227,655,64871,65328,65383,63335,54360,5269,54997
1507347682100,846,65112,65185,243,65159,672,64860,65346,65368,63469,54345,5294,55005
1507347682118,904,65094,65172,455,65036,699,64860,65346,65368,63635,54317,5335,55024
1507347682134,918,65081,65166,697,64945,745,64860,65346,65368,63842,54271,5358,55050
