TIMESTAMP,ACCEL_DATA_X, ACCEL_DATA_Y, ACCEL_DATA_Z, GYRO_DATA_X, GYRO_DATA_Y, GYRO_DATA_Z, MAG_DATA_X, MAG_DATA_Y, MAG_DATA_Z, QUATERNION_DATA_W, QUATERNION_DATA_X, QUATERNION_DATA_Y, QUATERNION_DATA_Z
1507348114791,882,65126,65347,65056,65516,470,64816,65400,65520,64901,53677,4587,55222
1507348114804,886,65145,65360,65129,65518,515,64816,65405,3,64949,53685,4624,55227
1507348114819,879,65172,65331,65272,3,545,64840,65405,3,64974,53714,4722,55237
1507348114835,882,65198,65322,65250,65531,544,64840,65405,3,64979,53729,4777,55246
1507348114850,876,65200,65341,65019,34,538,64840,65405,3,64975,53746,4912,55267
1507348114864,855,65187,65327,64873,55,514,64823,65437,65514,64941,53785,4981,55281
1507348114883,862,65147,65295,64866,39,483,64823,65437,65514,64914,53818,5115,55309
1507348114896,868,65134,65291,64899,33,450,64823,65437,65514,64901,53834,5174,55322
1507348114911,872,65103,65289,65010,16,438,64823,65448,65509,64890,53864,5281,55344
1507348114926,877,65110,65288,65119,19,437,64823,65448,65509,64891,53878,5325,55350
1507348114943,873,65123,65275,65318,21,441,64823,65448,65509,64915,53907,5399,55355
1507348114956,870,65129,65281,65384,18,444,64834,65464,65520,64938,53919,5436,55359
1507348114972,872,65158,65286,65376,22,466,64834,65464,65520,64965,53950,5513,55364
1507348114988,880,65173,65284,65277,28,485,64834,65464,65520,64975,53967,5602,55373
1507348115004,885,65189,65285,65245,29,483,64834,65464,65509,64989,53999,5647,55380
1507348115018,880,65196,65286,65244,2,444,64812,65484,65509,64998,54013,5687,55391
1507348115034,867,65196,65276,65355,65512,411,64812,65484,65509,65024,54034,5751,55397
1507348115047,866,65198,65274,65416,65473,351,64812,65484,65509,65035,54038,5776,55406
1507348115061,873,65188,65280,65426,65469,336,64812,65490,65509,65045,54040,5826,55427
1507348115075,875,65180,65275,65378,65475,321,64812,65490,65509,65055,54048,5855,55439
1507348115090,878,65164,65274,65336,65490,284,64812,65490,65509,65057,54052,5908,55457
1507348115105,867,65155,65269,65352,65500,260,64812,65525,65490,65046,54076,5954,55465
1507348115121,869,65149,65267,65418,65510,220,64829,65525,65490,65056,54089,5992,55473
1507348115137,859,65163,65262,65432,65527,208,64829,65525,65490,65058,54093,6010,55479
1507348115152,859,65172,65272,65359,65533,209,64829,65525,65490,65056,54098,6056,55495
1507348115165,857,65169,65275,65352,65527,172,64805,65524,65501,65044,54107,6088,55509
1507348115186,853,65164,65277,65421,65506,100,64805,65524,65501,65048,54108,6094,55513
1507348115203,848,65161,65281,82,65485,74,64805,65524,65501,65064,54105,6092,55515
1507348115218,850,65161,65285,109,65493,54,64813,65530,65501,65080,54100,6087,55516
1507348115240,853,65157,65274,45,65507,46,64813,65530,65501,65088,54097,6087,55520
1507348115263,861,65157,65281,36,65510,21,64813,0,65501,65096,54091,6072,55520
1507348115307,853,65156,65280,114,65520,65514,64818,65519,65514,65108,54083,6059,55518
1507348115321,853,65156,65278,145,65517,65498,64818,65519,65514,65115,54079,6038,55513
1507348115335,848,65151,65276,146,65521,65494,64818,65519,65514,65127,54072,6028,55510
1507348115353,850,65152,65290,78,65517,65504,64818,6,65520,65130,54068,6017,55509
1507348115372,844,65153,65292,63,65521,65519,64818,6,65520,65139,54062,6005,55506
1507348115397,843,65148,65285,153,65516,65503,64818,6,65520,65164,54051,5972,55500
1507348115422,846,65148,65297,97,65524,65515,64813,65519,65520,65169,54049,5964,55500
1507348115445,854,65155,65281,65489,3,17,64813,65519,65520,65161,54044,5968,55505
1507348115471,860,65159,65289,65418,65530,0,64836,65519,65527,65143,54043,5981,55520
1507348115495,852,65145,65269,65414,65515,65497,64836,65519,65527,65120,54039,5991,55527
1507348115521,846,65130,65292,33,65521,65477,64818,65530,65509,65117,54033,5982,55533
1507348115545,844,65131,65279,65392,19,65493,64818,65530,65509,65099,54028,5988,55539
1507348115568,847,65140,65294,104,65512,65460,64800,65530,65520,65105,54019,5964,55534
1507348115590,844,65149,65274,57,65526,65457,64800,65530,65520,65096,54013,5958,55537
1507348115620,859,65136,65258,65379,29,65477,64813,6,65495,65033,54027,6003,55553
1507348115644,851,65128,65263,65504,17,65461,64813,6,65495,65028,54021,5995,55554
1507348115658,849,65125,65271,52,65520,65460,64818,65524,65533,65035,54014,5981,55554
1507348115674,827,65124,65256,40,3,65473,64818,65524,65533,65036,54009,5974,55555
1507348115689,839,65142,65267,5,65498,65489,64818,65524,65533,65036,54005,5973,55559
1507348115703,830,65110,65263,65331,65522,65515,64818,65524,65533,65025,54003,5984,55576
1507348115715,828,65128,65246,65338,12,65522,64818,65512,65520,65016,53998,5996,55582
1507348115730,839,65125,65270,82,65470,65493,64818,65512,65520,65034,53987,5983,55590
1507348115754,838,65124,65255,94,65473,65491,64818,65512,65520,65039,53978,5985,55598
1507348115771,847,65118,65243,65436,65462,65526,64824,65524,65509,65036,53969,6001,55618
1507348115788,850,65114,65238,65432,65471,5,64824,65524,65509,65035,53965,6008,55626
1507348115803,858,65118,65245,65497,65466,0,64824,65524,65509,65038,53957,6017,55641
1507348115818,860,65121,65250,65496,65462,1,64818,65524,65520,65039,53953,6021,55649
1507348115833,847,65119,65232,65505,65471,0,64818,65524,65520,65041,53944,6027,55662
1507348115850,840,65117,65255,27,65463,0,64818,65524,65520,65051,53940,6028,55671
1507348115865,834,65125,65254,32,65459,4,64818,65519,3,65068,53928,6023,55682
1507348115886,827,65121,65250,24,65453,7,64818,65519,3,65081,53919,6023,55687
1507348115900,829,65120,65258,68,65437,65529,64818,65519,3,65090,53913,6021,55692
1507348115914,843,65116,65262,101,65435,65522,64836,65512,3,65118,53899,6003,55697
1507348115931,849,65116,65248,137,65446,65527,64836,65512,3,65143,53889,5991,55700
1507348115947,851,65125,65256,137,65450,65535,64836,65512,3,65154,53885,5984,55701
1507348115961,854,65128,65258,143,65464,4,64813,65519,3,65167,53880,5969,55701
1507348115976,849,65138,65264,136,65468,10,64813,65519,3,65187,53873,5963,55701
1507348115992,850,65142,65262,95,65475,11,64813,65519,3,65202,53868,5957,55703
1507348116011,851,65147,65267,68,65486,29,64813,65519,65533,65208,53866,5957,55707
1507348116025,849,65155,65264,30,65485,37,64813,65519,65533,65218,53863,5958,55709
1507348116039,850,65160,65259,25,65478,46,64813,65519,65533,65222,53861,5959,55712
1507348116054,856,65171,65260,14,65480,47,64813,65519,65533,65226,53858,5964,55719
1507348116065,859,65175,65257,65492,65497,63,64813,65506,65533,65223,53855,5968,55724
1507348116082,862,65176,65240,65462,65507,67,64813,65506,65533,65219,53853,5981,55735
1507348116097,864,65179,65241,65436,65514,66,64813,65506,65533,65205,53851,5989,55742
1507348116113,860,65177,65249,65393,65527,54,64824,65519,65520,65176,53856,6016,55754
1507348116129,849,65179,65249,65393,65529,49,64824,65519,65520,65165,53856,6025,55760
1507348116144,841,65180,65245,65378,65525,26,64824,65519,65520,65154,53852,6040,55774
1507348116157,839,65177,65245,65390,65524,11,64824,65524,3,65132,53851,6046,55780
1507348116172,842,65170,65243,65402,65525,65533,64824,65524,3,65113,53847,6054,55791
1507348116190,849,65157,65227,65424,65505,65478,64824,65524,3,65103,53843,6056,55801
1507348116205,854,65144,65236,65423,3,65463,64824,65524,65527,65075,53842,6066,55806
1507348116222,849,65142,65229,65527,65491,65439,64813,65524,65527,65072,53830,6048,55809
1507348116238,856,65142,65232,110,65497,65422,64813,65524,65527,65078,53825,6032,55805
1507348116251,853,65149,65232,128,65528,65406,64813,65524,65527,65079,53819,6017,55803
1507348116266,858,65168,65243,8,4,65411,64818,65524,3,65057,53812,6008,55806
1507348116281,859,65167,65245,65366,25,65414,64818,65524,3,65039,53810,6009,55811
1507348116295,862,65149,65234,65392,23,65402,64818,65524,3,65010,53803,6004,55817
1507348116313,857,65144,65243,65503,3,65392,64824,65530,65527,64984,53805,6009,55821
1507348116329,850,65148,65240,65526,9,65404,64824,65530,65527,64969,53801,6002,55820
1507348116343,849,65148,65239,2,17,65414,64824,65530,65527,64963,53795,5987,55819
1507348116357,855,65152,65246,10,15,65422,64824,65519,9,64952,53793,5981,55819
1507348116372,855,65156,65247,65509,12,65440,64818,65519,9,64945,53788,5973,55821
1507348116387,860,65156,65242,65486,5,65450,64818,65519,9,64930,53786,5972,55825
1507348116406,859,65163,65253,65470,5,65471,64818,65519,3,64912,53784,5976,55829
1507348116422,859,65165,65250,65428,14,65492,64824,65519,3,64903,53784,5982,55834
1507348116437,861,65165,65242,65420,19,65497,64824,65519,3,64882,53785,5986,55836
1507348116450,861,65164,65243,65416,33,65497,64824,65519,3,64872,53786,5989,55838
1507348116464,863,65162,65250,65416,47,65499,64836,65506,65520,64839,53796,6011,55841
1507348116484,860,65166,65240,65364,60,65505,64836,65506,65520,64825,53803,6027,55845
1507348116497,853,65159,65239,65316,77,65513,64836,65506,65520,64793,53807,6034,55846
1507348116511,854,65162,65236,65359,71,65501,64848,65500,16,64787,53806,6032,55846
1507348116525,864,65167,65255,65402,79,65500,64848,65500,16,64762,53814,6041,55844
1507348116539,859,65173,65230,65407,88,65499,64848,65500,16,64750,53817,6044,55843
1507348116554,856,65171,65234,65405,88,65498,64848,65500,16,64737,53821,6052,55842
1507348116569,858,65168,65241,65381,87,65505,64818,65500,9,64711,53832,6066,55844
1507348116587,855,65172,65225,65360,87,65513,64818,65500,9,64683,53836,6074,55845
1507348116600,853,65169,65223,65396,75,65513,64818,65500,9,64672,53839,6090,55846
1507348116618,853,65165,65236,65428,64,65511,64818,65500,65520,64650,53847,6094,55846
1507348116634,856,65177,65208,65504,36,65513,64818,65500,65520,64643,53850,6094,55845
1507348116648,867,65175,65241,65520,50,65522,64818,65500,65520,64637,53853,6097,55843
1507348116662,862,65166,65230,65450,57,65533,64818,65506,65527,64621,53859,6111,55846
1507348116680,859,65168,65217,65420,41,6,64818,65506,65527,64615,53861,6122,55851
1507348116697,865,65166,65214,65504,21,3,64818,65506,65527,64610,53862,6125,55852
1507348116712,863,65166,65234,65489,21,9,64824,65500,65514,64603,53866,6141,55858
1507348116728,865,65170,65227,65457,15,15,64824,65500,65514,64594,53868,6148,55861
1507348116741,864,65167,65228,65436,11,27,64824,65500,65514,64590,53870,6163,55867
1507348116757,856,65173,65230,65454,0,31,64824,65500,65514,64593,53866,6159,55870
1507348116771,855,65171,65234,65446,2,30,64836,65488,3,64589,53868,6167,55878
1507348116786,856,65166,65230,65414,65534,31,64836,65488,3,64579,53871,6184,55882
1507348116799,854,65166,65228,65418,3,26,64836,65488,3,64575,53872,6191,55885
1507348116813,857,65168,65238,65464,4,28,64829,65495,65527,64573,53873,6202,55890
1507348116828,857,65170,65242,65468,7,28,64829,65495,65527,64568,53876,6208,55892
1507348116843,857,65164,65232,65470,10,25,64829,65495,65527,64566,53879,6217,55895
1507348116858,858,65166,65239,65501,8,19,64829,65495,65527,64567,53879,6218,55895
1507348116875,860,65165,65229,31,10,10,64829,65495,65527,64574,53880,6214,55891
1507348116891,860,65166,65228,65,14,3,64829,65495,65527,64578,53880,6211,55885
1507348116906,859,65168,65235,58,19,5,64829,65495,65527,64581,53882,6205,55882
1507348116920,858,65167,65240,65,21,5,64818,65471,65514,64590,53882,6202,55879
1507348116935,857,65169,65232,89,12,65535,64818,65471,65514,64602,53882,6192,55871
1507348116949,858,65159,65240,106,13,65523,64818,65471,65514,64609,53882,6187,55868
1507348116964,859,65158,65250,116,65533,65523,64818,65500,65509,64616,53880,6173,55859
1507348116981,855,65165,65251,139,3,65521,64818,65500,65509,64634,53879,6165,55855
1507348116994,856,65168,65243,141,2,65522,64818,65500,65509,64642,53878,6150,55846
1507348117008,858,65170,65249,127,10,65526,64818,65506,65520,64656,53878,6144,55840
1507348117023,857,65172,65257,113,21,65527,64824,65506,65520,64662,53881,6140,55834
1507348117038,859,65171,65233,65498,34,6,64824,65506,65520,64656,53883,6143,55833
1507348117059,862,65158,65258,65516,28,65527,64818,65512,65533,64662,53885,6137,55820
1507348117076,864,65173,65249,143,50,65520,64818,65512,65533,64668,53888,6127,55816
1507348117091,857,65183,65238,65385,38,17,64818,65512,65533,64658,53892,6136,55819
1507348117106,860,65174,65250,65310,50,26,64818,65512,65533,64633,53900,6159,55826
1507348117122,862,65167,65243,65364,43,12,64824,65500,65520,64631,53901,6161,55825
1507348117137,861,65181,65242,16,10,7,64824,65500,65520,64633,53901,6160,55824
1507348117151,859,65187,65239,65503,65535,11,64824,65500,65520,64632,53902,6162,55825
1507348117165,863,65189,65245,65493,1,12,64829,65506,65527,64629,53902,6165,55828
1507348117182,872,65191,65246,17,65517,0,64829,65506,65527,64631,53900,6164,55828
1507348117196,875,65194,65249,59,65523,65530,64829,65506,65527,64637,53898,6158,55827
1507348117210,873,65190,65249,47,65521,65528,64829,65495,65520,64639,53896,6155,55827
1507348117224,868,65187,65255,17,65523,65518,64829,65495,65520,64639,53893,6151,55828
1507348117239,859,65190,65250,10,65518,65515,64829,65495,65520,64640,53891,6147,55828
1507348117252,863,65187,65260,63,65522,65500,64829,65495,65520,64642,53889,6141,55827
1507348117266,871,65194,65257,27,65532,65500,64829,65500,65520,64639,53886,6134,55827
1507348117282,874,65187,65249,0,6,65486,64829,65500,65520,64636,53884,6131,55827
1507348117296,877,65189,65247,0,20,65485,64829,65500,65520,64632,53883,6124,55825
1507348117309,872,65193,65251,4,28,65490,64829,65500,65520,64625,53883,6122,55824
1507348117324,870,65196,65261,65481,24,65507,64818,65500,65520,64611,53884,6125,55825
1507348117339,861,65199,65252,65452,26,65509,64818,65500,65520,64602,53884,6127,55827
1507348117354,862,65197,65262,65457,16,65498,64818,65500,65520,64594,53884,6129,55830
1507348117368,869,65191,65261,65476,15,65492,64829,65500,65514,64582,53883,6128,55831
1507348117384,869,65189,65245,65491,19,65493,64829,65500,65514,64570,53883,6128,55832
1507348117402,873,65182,65249,65463,24,65504,64829,65500,65514,64556,53885,6132,55834
1507348117422,867,65183,65254,65452,29,65510,64829,65495,65509,64549,53886,6135,55836
1507348117439,867,65186,65244,65480,22,65505,64829,65495,65509,64537,53887,6136,55836
1507348117453,870,65188,65247,65465,27,65505,64829,65495,65509,64522,53889,6141,55839
1507348117472,869,65186,65246,65449,29,65517,64829,65488,65520,64514,53891,6150,55843
1507348117488,870,65186,65241,65410,26,65521,64829,65488,65520,64494,53893,6157,55846
1507348117501,869,65182,65248,65386,16,65528,64829,65488,65520,64485,53895,6165,55850
1507348117515,868,65184,65251,65404,17,65527,64824,65482,65514,64469,53897,6176,55856
1507348117534,866,65182,65238,65453,11,65521,64824,65482,65514,64463,53898,6182,55861
1507348117550,867,65185,65242,65463,10,65525,64824,65482,65514,64451,53899,6186,55862
1507348117565,866,65183,65245,65451,17,65527,64842,65488,65520,64439,53902,6195,55866
1507348117582,873,65181,65247,65435,10,65527,64842,65488,65520,64427,53904,6205,55872
1507348117599,869,65185,65243,65444,7,65528,64842,65488,65520,64422,53904,6209,55875
1507348117614,869,65184,65245,65449,1,65526,64836,65495,65509,64416,53904,6213,55881
1507348117627,874,65182,65246,65443,65535,65528,64836,65495,65509,64404,53905,6224,55885
1507348117644,871,65178,65253,65495,65522,65521,64836,65495,65509,64401,53904,6227,55888
1507348117658,873,65184,65253,65470,22,65519,64836,65495,65509,64389,53906,6231,55890
1507348117673,865,65186,65236,65446,65518,65517,64829,65482,65509,64387,53905,6233,55894
1507348117687,863,65181,65244,10,65515,65506,64829,65482,65509,64390,53901,6226,55893
1507348117700,860,65178,65243,59,65506,65488,64829,65482,65509,64396,53897,6218,55892
1507348117715,860,65175,65252,102,65504,65486,64829,65495,65520,64406,53891,6204,55889
1507348117735,868,65171,65233,100,65515,65482,64829,65495,65520,64411,53888,6187,55885
1507348117748,865,65175,65245,135,65514,65477,64829,65495,65520,64426,53881,6176,55882
1507348117762,866,65179,65244,153,65513,65470,64829,65506,65495,64434,53876,6164,55878
1507348117776,866,65187,65250,163,65505,65471,64829,65506,65495,64450,53868,6142,55873
1507348117790,867,65183,65240,142,65509,65478,64829,65506,65495,64457,53864,6132,55870
1507348117803,865,65183,65250,171,65509,65475,64829,65506,65495,64465,53859,6119,55867
1507348117816,862,65190,65249,181,65514,65472,64824,65500,65527,64484,53851,6093,55859
1507348117832,865,65189,65252,184,65510,65473,64824,65500,65527,64492,53846,6081,55855
1507348117845,866,65186,65248,147,65516,65481,64824,65500,65527,64499,53843,6061,55849
1507348117858,867,65186,65250,128,65516,65484,64824,65500,65527,64511,53837,6052,55847
1507348117873,869,65184,65251,114,65522,65492,64824,65447,65514,64515,53835,6045,55844
1507348117887,863,65186,65241,99,65531,65495,64824,65447,65514,64523,53831,6030,55838
1507348117900,866,65188,65251,92,65530,65503,64824,65447,65514,64526,53830,6021,55835
1507348117919,870,65189,65253,41,1,65510,64824,65482,65509,64528,53828,6019,55835
1507348117937,865,65182,65239,20,65528,65509,64824,65482,65509,64528,53826,6014,55834
1507348117950,865,65181,65245,31,65525,65513,64824,65482,65509,64532,53824,6012,55834
1507348117965,864,65183,65252,19,65524,65527,64836,65495,65514,64535,53823,6012,55837
1507348117987,871,65188,65242,65532,65509,10,64836,65495,65514,64538,53819,6014,55841
1507348118013,876,65195,65244,14,65504,19,64824,65482,65514,64544,53818,6014,55842
1507348118026,880,65191,65248,28,65500,22,64824,65482,65514,64553,53816,6015,55844
1507348118041,876,65193,65238,27,65509,31,64824,65482,65514,64555,53815,6017,55846
1507348118056,873,65190,65252,65517,65512,35,64824,65482,65514,64557,53816,6025,55851
1507348118071,868,65186,65254,65491,65512,40,64836,65482,65509,64557,53816,6030,55853
1507348118085,865,65187,65246,65509,65509,31,64836,65482,65509,64558,53816,6036,55857
1507348118099,867,65189,65254,65532,65513,33,64836,65482,65509,64563,53816,6037,55858
1507348118113,868,65193,65254,12,65519,33,64829,65476,65514,64567,53816,6038,55858
1507348118126,875,65197,65253,17,65525,34,64829,65476,65514,64572,53817,6042,55857
1507348118141,880,65197,65243,9,65528,35,64829,65476,65514,64573,53819,6044,55857
1507348118157,880,65199,65252,16,65526,32,64829,65476,65514,64579,53819,6046,55857
1507348118174,880,65197,65256,5,65530,29,64818,65500,65509,64580,53820,6047,55858
1507348118188,878,65197,65242,65498,65523,32,64818,65500,65509,64579,53821,6055,55861
1507348118204,877,65194,65250,65508,65514,30,64818,65500,65509,64579,53821,6062,55865
1507348118222,873,65197,65251,65510,65512,27,64813,65488,65520,64579,53820,6066,55872
1507348118238,872,65195,65238,65471,65508,29,64813,65488,65520,64574,53820,6078,55876
1507348118251,871,65195,65242,65431,65516,29,64813,65488,65520,64569,53821,6085,55880
1507348118267,865,65192,65242,65435,65515,24,64818,65495,65520,64561,53821,6097,55889
1507348118285,863,65186,65227,65466,65516,12,64818,65495,65520,64556,53821,6106,55895
1507348118300,865,65180,65223,65473,65524,10,64818,65495,65520,64553,53821,6110,55898
1507348118315,863,65171,65219,65494,65533,7,64818,65452,3,64551,53820,6115,55902
1507348118332,849,65174,65213,11,65529,65532,64818,65452,3,64554,53819,6118,55906
1507348118349,844,65172,65210,20,65525,65531,64818,65452,3,64564,53815,6118,55909
1507348118365,843,65173,65219,46,65520,65531,64829,65495,65527,64569,53812,6117,55912
1507348118383,854,65174,65213,43,65512,3,64829,65495,65527,64580,53809,6116,55914
1507348118396,862,65184,65215,67,65505,10,64829,65495,65527,64593,53804,6112,55916
1507348118415,874,65187,65220,85,65489,19,64824,65495,65520,64601,53798,6107,55918
1507348118432,879,65197,65229,90,65472,30,64824,65495,65520,64618,53794,6105,55923
1507348118449,872,65203,65234,57,65468,32,64824,65495,65520,64630,53789,6105,55927
1507348118465,869,65196,65257,40,65461,39,64836,65500,65527,64637,53786,6108,55935
1507348118481,865,65193,65247,65531,65448,41,64836,65500,65527,64644,53781,6112,55939
1507348118497,870,65190,65255,65526,65447,38,64836,65500,65527,64647,53774,6113,55947
1507348118511,875,65198,65276,60,65427,29,64824,65482,65527,64662,53772,6109,55947
1507348118526,872,65199,65248,64,65481,21,64824,65482,65527,64668,53768,6106,55949
1507348118542,875,65218,65259,65528,65473,26,64824,65482,65527,64662,53767,6112,55954
1507348118557,876,65208,65249,65379,65509,23,64824,65476,65533,64646,53767,6124,55963
1507348118575,878,65205,65255,65512,65508,65529,64824,65476,65533,64643,53767,6120,55964
1507348118589,876,65210,65250,2,65507,65517,64824,65476,65533,64638,53764,6119,55965
1507348118603,874,65205,65252,65521,65532,65516,64824,65476,65533,64635,53763,6116,55964
1507348118618,867,65206,65251,16,65529,65511,64824,65495,65527,64634,53762,6106,55960
1507348118633,870,65210,65258,50,65525,65494,64824,65495,65527,64634,53760,6100,55958
1507348118646,866,65199,65241,57,65531,65488,64824,65495,65527,64634,53756,6086,55954
1507348118662,870,65197,65244,74,5,65482,64824,65488,65514,64636,53755,6079,55951
1507348118675,868,65193,65247,40,14,65479,64836,65488,65514,64635,53754,6067,55946
1507348118689,864,65184,65233,37,24,65479,64836,65488,65514,64633,53752,6060,55943
1507348118703,860,65187,65238,85,27,65470,64836,65488,65514,64634,53751,6052,55934
1507348118719,858,65193,65244,100,26,65469,64818,65488,65520,64638,53749,6034,55930
1507348118734,862,65195,65242,53,26,65481,64818,65488,65520,64636,53748,6023,55924
1507348118752,872,65192,65224,27,36,65494,64818,65488,65520,64632,53749,6020,55922
1507348118767,874,65188,65229,65524,40,65501,64829,65495,65520,64629,53751,6018,55919
1507348118783,863,65186,65224,65505,46,65511,64829,65495,65520,64618,53752,6019,55918
1507348118795,862,65185,65224,65478,39,65516,64829,65495,65520,64613,53754,6021,55918
1507348118809,855,65183,65235,65459,37,65523,64829,65495,9,64600,53757,6028,55919
1507348118824,854,65178,65234,65447,28,65528,64813,65488,9,64595,53759,6033,55920
1507348118838,855,65175,65222,65482,19,65527,64813,65488,9,64590,53761,6038,55922
1507348118855,858,65182,65226,65527,12,1,64813,65488,9,64590,53763,6041,55922
1507348118873,862,65184,65228,65514,15,23,64824,65495,65527,64587,53764,6045,55925
1507348118890,863,65187,65220,65444,22,32,64824,65495,65527,64577,53769,6061,55927
1507348118903,864,65191,65226,65412,18,40,64824,65495,65527,64565,53774,6079,55933
1507348118924,867,65191,65234,65407,12,45,64813,65495,9,64558,53777,6089,55937
1507348118938,865,65186,65222,65372,14,49,64813,65495,9,64542,53784,6112,55946
1507348118951,863,65183,65228,65367,19,54,64813,65495,9,64535,53787,6124,55950
