TIMESTAMP,ACCEL_DATA_X, ACCEL_DATA_Y, ACCEL_DATA_Z, GYRO_DATA_X, GYRO_DATA_Y, GYRO_DATA_Z, MAG_DATA_X, MAG_DATA_Y, MAG_DATA_Z, QUATERNION_DATA_W, QUATERNION_DATA_X, QUATERNION_DATA_Y, QUATERNION_DATA_Z
1507346972104,65252,65161,842,65535,65535,2,496,344,65168,13233,61432,256,8741
1507346972126,65250,65164,851,3,1,1,491,337,65194,13233,61432,256,8741
1507346972149,65252,65167,842,0,2,3,491,337,65194,13233,61432,256,8741
1507346972175,65254,65166,852,0,0,1,508,337,65156,13224,61433,252,8755
1507346972213,65255,65163,849,65532,1,0,508,337,65168,13216,61433,248,8767
1507346972246,65254,65163,847,65535,0,1,502,331,65168,13216,61433,248,8767
1507346972281,65252,65165,853,65534,3,0,491,331,65168,13213,61433,247,8773
1507346972319,65251,65165,853,65534,65534,2,508,337,65162,13207,61433,244,8782
1507346972354,65254,65164,841,1,3,2,508,337,65162,13207,61433,244,8782
1507346972386,65254,65164,855,0,0,4,502,326,65162,13194,61433,238,8801
1507346972421,65253,65165,854,65535,2,2,496,331,65162,13190,61433,236,8808
1507346972455,65252,65163,844,65535,1,65535,496,331,65162,13190,61433,236,8814
1507346972489,65252,65164,849,65535,1,1,496,326,65181,13185,61433,234,8814
1507346972525,65254,65164,854,0,1,2,508,331,65188,13182,61434,233,8820
1507346972559,65254,65166,851,0,65535,2,508,331,65188,13182,61434,228,8836
1507346972595,65253,65164,850,65535,65535,65534,508,326,65168,13163,61434,224,8849
1507346972651,65254,65168,845,1,1,2,502,331,65149,13163,61434,224,8849
1507346972672,65251,65166,854,0,0,1,502,320,65175,13152,61433,219,8865
1507346972696,65251,65166,849,65535,3,65535,502,320,65175,13152,61433,219,8865
1507346972721,65250,65164,851,0,65534,65534,502,320,65162,13144,61433,215,8877
1507346972745,65252,65162,857,65535,0,65534,513,331,65162,13144,61433,215,8877
1507346972771,65252,65162,855,3,1,0,513,337,65162,13141,61433,214,8881
1507346972798,65250,65164,850,3,2,1,513,337,65162,13141,61433,214,8881
1507346972828,65251,65167,853,2,0,1,502,331,65149,13135,61433,211,8890
1507346972864,65250,65165,854,3,4,0,502,331,65149,13135,61433,211,8890
1507346972897,65253,65161,859,1,65534,65533,513,337,65188,13135,61433,211,8890
1507346972932,65253,65164,855,65535,2,65535,502,337,65168,13135,61433,211,8890
1507346972967,65253,65163,848,0,65534,65535,502,337,65162,13133,61433,210,8893
1507346973000,65251,65166,847,3,1,1,496,331,65162,13133,61433,210,8893
1507346973034,65251,65162,856,0,65534,0,513,326,65168,13124,61433,206,8906
1507346973069,65252,65161,854,65535,0,1,508,331,65175,13122,61433,205,8909
1507346973109,65252,65166,857,5,65535,2,508,331,65175,13122,61433,205,8910
1507346973144,65253,65164,855,3,0,65534,496,331,65175,13122,61433,205,8910
1507346973181,65251,65162,859,1,3,1,508,344,65162,13122,61433,205,8910
1507346973217,65251,65158,854,6,2,65535,508,344,65162,13114,61433,201,8921
1507346973287,65254,65161,862,65534,0,0,502,313,65168,13099,61432,194,8943
1507346973313,65252,65166,854,3,1,0,502,313,65168,13099,61432,194,8943
1507346973330,65252,65162,855,65530,65534,65535,484,326,65175,13099,61432,194,8943
1507346973351,65253,65161,844,0,4,0,484,326,65175,13099,61432,194,8943
1507346973378,65252,65164,854,0,2,0,496,337,65156,13099,61432,194,8943
1507346973407,65254,65162,842,65535,65535,65535,496,337,65156,13099,61432,192,8948
1507346973441,65256,65172,852,65534,65532,9,502,320,65188,13096,61434,194,8948
1507346973476,65253,65169,864,65520,65525,65532,513,326,65181,13092,61432,190,8953
1507346973513,65254,65158,832,65527,3,0,491,331,65162,13092,61432,190,8953
1507346973559,65253,65163,839,65533,65534,1,491,331,65162,13092,61433,191,8953
1507346973583,65251,65164,858,65527,65532,5,491,337,65188,13095,61434,193,8949
1507346973614,65248,65168,857,3,0,65535,491,337,65168,13095,61433,192,8949
1507346973651,65255,65157,839,65535,2,65533,502,326,65168,13095,61432,191,8949
1507346973685,65255,65156,854,9,65533,4,502,326,65175,13095,61432,191,8949
1507346973720,65250,65165,857,11,3,3,508,331,65156,13095,61433,192,8949
1507346973756,65248,65169,844,7,0,65535,508,331,65156,13095,61433,192,8949
1507346973792,65255,65167,854,5,4,65532,502,331,65149,13095,61432,191,8949
1507346973826,65256,65161,843,65528,0,0,508,337,65175,13095,61432,191,8949
1507346973861,65257,65166,840,3,65534,2,520,331,65168,13095,61431,191,8949
1507346973918,65249,65159,854,6,2,65532,520,331,65168,13095,61431,191,8949
1507346973938,65250,65158,852,65529,4,65535,502,344,65149,13095,61431,191,8949
1507346973965,65252,65160,841,65531,65532,0,502,344,65149,13095,61431,191,8949
1507346973989,65256,65155,856,2,2,0,502,320,65162,13095,61431,191,8949
1507346974027,65253,65163,854,2,4,4,502,344,65168,13095,61431,191,8949
1507346974065,65247,65174,854,2,4,65534,502,344,65168,13095,61431,191,8949
1507346974099,65250,65164,854,65529,65534,65531,508,326,65156,13095,61431,191,8949
1507346974134,65256,65155,850,65532,65535,1,491,337,65162,13095,61431,191,8949
1507346974171,65255,65158,855,4,65534,7,502,331,65156,13095,61431,191,8949
1507346974206,65250,65171,846,3,4,4,502,331,65156,13095,61431,191,8949
1507346974240,65250,65167,856,0,4,65534,513,331,65162,13095,61431,191,8949
1507346974274,65251,65154,849,65535,2,65535,502,326,65162,13095,61431,191,8949
1507346974314,65254,65159,848,9,3,2,502,326,65162,13095,61431,191,8949
1507346974345,65253,65169,859,4,65533,1,496,331,65162,13095,61431,191,8949
1507346974382,65249,65170,859,11,8,1,491,331,65162,13095,61429,191,8948
1507346974418,65246,65163,850,65478,11,65522,491,331,65162,13093,61421,186,8949
1507346974451,65295,65150,849,70,65487,54,508,344,65162,13091,61444,194,8967
1507346974484,65347,65202,864,81,65325,65378,491,337,65175,13117,61505,151,8950
1507346974523,65414,65179,824,128,65337,65236,491,337,65175,13134,61523,137,8934
1507346974537,65233,65063,896,272,65135,65174,513,331,65175,13175,61591,82,8905
1507346974555,65257,65125,894,65320,65018,65273,513,331,65175,13188,61598,65531,8888
1507346974579,65306,65159,866,65431,65298,65389,484,337,65162,13201,61629,65483,8880
1507346974601,65394,65162,778,359,65225,65305,484,337,65162,13253,61740,65452,8853
1507346974626,65440,65104,826,128,65084,65078,484,337,65149,13302,61801,65364,8804
1507346974646,65247,65153,886,28,64652,64574,484,337,65149,13379,61971,65041,8685
1507346974672,65240,65153,932,64965,63627,64540,484,344,65136,13464,62102,64409,8596
1507346974705,65384,65164,957,64504,63034,64745,454,344,65136,13469,62247,63699,8534
1507346974737,125,65087,1002,64653,63118,64421,384,379,65106,13497,62450,62803,8334
1507346974781,175,65060,909,63967,62419,64106,296,414,65068,13465,62731,61455,7942
1507346974813,277,64906,777,63414,61320,62781,296,414,65068,13435,62818,61028,7533
1507346974829,381,64784,736,63353,61236,62251,296,414,65068,13430,63028,60131,7260
1507346974843,491,64717,732,62860,61000,61373,182,491,65074,13389,63243,59181,6596
1507346974868,681,64806,746,62633,60753,60875,65500,569,65128,13197,63652,57697,5004
1507346974901,905,64925,644,62932,60492,60949,65500,569,65128,12802,64094,55976,3911
1507346974930,1159,64862,636,62865,61236,62013,65500,569,65240,12502,64241,55667,3367
1507346974951,984,64723,450,63366,63516,64161,65256,598,65240,12195,64118,55119,3032
1507346974973,754,64783,65492,62849,64588,496,65256,598,65240,12114,63934,55020,2923
1507346974987,608,45,65208,62689,64447,527,65116,606,65365,12019,63612,54750,2660
1507346975004,1014,65344,4,63048,63369,64690,65116,606,65365,11620,63429,54422,2333
1507346975026,1011,65433,165,62981,63564,157,65116,606,65365,11473,63287,54126,2074
1507346975045,1033,65397,148,62626,63914,346,65128,628,65479,11050,62760,53810,1683
1507346975071,980,65389,106,63125,64051,65331,65128,628,65479,10805,62498,53566,1336
1507346975092,986,65307,92,62097,63672,65534,65119,627,56,10085,61513,53148,557
1507346975134,881,65431,161,62185,64756,292,65132,636,193,9686,61166,53067,226
1507346975157,911,65224,65389,62671,65135,265,65132,636,193,9526,60857,53076,65331
1507346975181,807,65343,65374,63734,296,162,65133,593,292,9435,60573,53133,64880
1507346975204,693,65475,65532,61300,606,353,65133,593,292,9209,59938,53254,64361
1507346975230,722,64859,64918,819,1570,530,65133,563,380,9449,59943,53432,64366
1507346975250,719,65014,65282,568,1386,435,65148,563,380,9648,59759,53702,64144
1507346975275,623,65309,65257,63374,1775,630,65148,563,380,9770,59473,53996,63785
1507346975296,703,65236,65095,62963,2666,608,65119,548,380,9923,59177,54549,63196
1507346975322,814,65194,65097,63169,2265,1124,65119,548,380,10046,58852,54938,62888
1507346975344,829,65338,65260,63217,2335,1241,65108,494,366,10226,58375,55341,62459
1507346975370,830,65448,65270,63345,2054,980,65108,494,366,10315,58112,55700,62346
1507346975389,837,65359,65237,64231,1710,728,65077,499,353,10416,57902,56096,62125
1507346975415,860,65388,65294,64691,1194,742,65077,499,353,10533,57779,56312,62036
1507346975435,816,65465,65365,64708,947,744,65072,483,358,10572,57646,56502,61958
1507346975458,837,65422,65332,64493,689,556,65072,483,358,10557,57490,56730,61821
1507346975481,800,65410,65353,64199,345,603,65036,481,369,10486,57293,56853,61740
1507346975501,880,65371,65302,63979,33,570,65036,481,369,10362,57058,56957,61655
1507346975520,904,65381,65269,63742,65329,556,65036,481,369,10204,56814,57001,61614
1507346975534,953,65366,65262,63840,65307,456,65048,464,388,10128,56708,57038,61573
1507346975549,903,65362,65259,64117,65268,288,65048,464,388,9985,56530,57088,61476
1507346975570,904,65336,65270,64334,65166,128,65048,464,388,9841,56380,57106,61450
1507346975588,899,65358,65304,64476,65077,33,65084,409,419,9700,56256,57082,61390
1507346975615,856,65421,65266,64910,64807,65182,65084,409,419,9482,56157,56973,61385
1507346975635,904,65320,65249,34,64341,64854,65076,420,465,9358,56188,56775,61450
1507346975660,904,65369,65224,417,64341,64771,65076,420,465,9257,56251,56461,61570
1507346975683,939,65394,65313,439,64520,64746,65095,396,470,9153,56422,56220,61689
1507346975706,911,65370,65328,309,64772,64861,65095,396,470,9048,56528,55991,61751
1507346975736,897,65362,65328,357,64974,64857,65117,396,502,9044,56621,55812,61826
1507346975752,880,65362,65337,501,65093,64786,65117,396,502,9024,56731,55749,61814
1507346975771,890,65353,65344,589,65236,64733,65117,396,502,9024,56881,55623,61819
1507346975790,931,65298,65328,641,65327,64699,65135,384,488,9052,57157,55397,61880
1507346975815,958,65287,65312,631,65401,64704,65135,384,488,9063,57296,55290,61874
1507346975835,949,65282,65317,386,65446,64784,65111,390,502,9073,57452,55168,61891
1507346975857,887,65262,65272,124,65478,64956,65111,390,502,9050,57512,55119,61812
1507346975882,880,65273,65322,65434,79,65106,65111,395,476,9062,57648,55041,61810
1507346975904,868,65242,65278,65526,222,65229,65111,395,476,9072,57669,55040,61764
1507346975921,863,65256,65270,11,254,65284,65111,395,476,9094,57706,55047,61742
1507346975935,857,65259,65262,3,305,65387,65088,371,483,9125,57764,55044,61726
1507346975952,822,65253,65232,65363,453,65527,65088,371,483,9152,57756,55106,61655
1507346975974,767,65253,65240,65159,563,108,65088,371,483,9185,57777,55150,61625
1507346975995,757,65233,65206,65099,562,231,65096,377,483,9260,57728,55250,61547
1507346976020,800,65207,65172,65504,646,271,65096,377,483,9347,57733,55328,61539
1507346976040,771,65213,65166,355,421,301,65090,353,457,9448,57819,55356,61642
1507346976065,827,65260,65206,697,352,224,65090,353,457,9597,57880,55382,61713
1507346976086,861,65237,65205,561,357,295,65058,371,470,9697,57942,55399,61799
1507346976108,837,65259,65224,128,362,367,65058,371,470,9756,57925,55461,61840
1507346976131,836,65266,65215,7,309,368,65060,384,444,9759,57891,55463,61914
1507346976152,854,65269,65215,40,257,361,65060,384,444,9749,57814,55484,61957
1507346976174,866,65289,65239,116,152,339,65060,384,444,9741,57814,55482,62026
1507346976195,893,65309,65265,40,76,377,65060,401,444,9791,57779,55519,62062
1507346976220,920,65314,65249,65518,38,376,65060,401,444,9804,57738,55553,62093
1507346976239,922,65296,65243,65443,65522,304,65066,401,438,9810,57721,55560,62154
1507346976263,926,65295,65238,65436,65291,225,65066,401,438,9767,57658,55533,62181
1507346976284,962,65295,65232,65440,65187,195,65072,395,432,9707,57616,55511,62221
1507346976309,1006,65290,65208,65305,65207,80,65084,419,444,9599,57527,55463,62264
1507346976354,944,65287,65217,65170,65088,65501,65084,419,444,9525,57463,55406,62270
1507346976372,939,65261,65197,65335,64992,65432,65084,419,444,9447,57458,55368,62288
1507346976387,935,65274,65209,155,64816,65310,65096,414,464,9384,57508,55244,62373
1507346976406,879,65283,65226,315,64727,65202,65096,414,464,9310,57548,55126,62439
1507346976429,904,65294,65271,232,64782,65189,65096,395,464,9244,57605,55004,62511
1507346976450,917,65303,65259,207,64937,65256,65108,395,464,9190,57640,54881,62573
1507346976473,889,65313,65260,252,65134,65254,65108,395,464,9156,57752,54786,62614
1507346976495,890,65305,65273,293,65173,65244,65112,408,483,9135,57819,54719,62633
1507346976518,921,65295,65272,367,65229,65258,65112,408,483,9126,57880,54661,62660
1507346976538,921,65290,65284,255,65324,65300,65125,401,494,9122,57941,54606,62695
1507346976559,915,65269,65273,287,65429,65289,65125,401,494,9133,57999,54571,62717
1507346976583,891,65257,65288,299,65427,65285,65125,414,488,9142,58084,54488,62766
1507346976605,858,65268,65300,338,65373,65302,65125,414,488,9142,58165,54446,62795
1507346976629,875,65273,65284,268,65397,65342,65125,414,488,9149,58232,54396,62837
1507346976648,842,65278,65294,275,65465,65381,65125,414,488,9165,58275,54377,62857
1507346976672,819,65283,65291,143,17,65458,65125,414,488,9179,58300,54372,62857
1507346976692,841,65285,65281,101,264,3,65112,425,476,9248,58360,54387,62869
1507346976717,825,65294,65263,4,408,89,65112,425,476,9302,58358,54439,62845
1507346976737,839,65290,65253,65488,515,153,65119,414,476,9368,58362,54497,62825
1507346976759,857,65278,65236,65443,591,190,65119,414,476,9436,58346,54575,62763
1507346976782,918,65266,65225,65382,636,200,65112,425,470,9507,58344,54646,62729
1507346976804,923,65256,65223,65364,511,163,65112,425,470,9582,58313,54748,62693
1507346976828,866,65277,65237,65458,285,141,65112,425,444,9616,58333,54760,62713
1507346976848,831,65264,65221,133,31,44,65101,430,444,9629,58349,54744,62752
1507346976873,913,65270,65211,322,65442,65462,65101,430,444,9644,58391,54709,62807
1507346976895,926,65286,65244,238,65524,65454,65090,419,438,9669,58456,54698,62821
1507346976921,904,65282,65245,8,25,0,65090,419,438,9668,58449,54704,62815
1507346976935,909,65275,65244,65428,18,36,65096,395,438,9656,58435,54704,62806
1507346976947,900,65279,65230,65389,11,94,65096,395,438,9644,58408,54701,62798
1507346976967,879,65288,65232,65423,33,114,65096,395,438,9632,58386,54719,62794
1507346976988,845,65295,65239,65475,133,116,65101,436,470,9649,58372,54744,62788
1507346977011,849,65286,65232,65454,191,116,65101,436,470,9667,58355,54776,62764
1507346977033,924,65276,65217,65403,192,95,65090,425,438,9685,58348,54813,62755
1507346977054,956,65260,65218,65371,122,97,65090,425,438,9694,58315,54834,62744
1507346977077,913,65260,65243,65298,41,107,65090,425,438,9680,58282,54849,62711
1507346977110,874,65257,65241,65328,65463,65491,65072,419,438,9640,58254,54841,62691
1507346977125,892,65245,65242,65396,65367,65368,65072,419,438,9625,58257,54827,62684
1507346977138,885,65254,65261,67,65319,65321,65084,430,438,9617,58302,54766,62708
1507346977155,909,65268,65247,222,65220,65290,65084,430,438,9574,58345,54709,62736
1507346977175,935,65296,65302,148,65218,65341,65084,430,438,9558,58359,54665,62744
1507346977195,929,65287,65314,65475,65197,65403,65101,401,476,9487,58354,54624,62749
1507346977221,905,65283,65301,65466,65259,65399,65101,401,476,9449,58355,54590,62746
1507346977245,924,65285,65299,65466,65379,65453,65106,395,438,9426,58363,54567,62741
1507346977261,892,65295,65300,65522,65444,65478,65106,395,438,9419,58366,54561,62732
1507346977276,890,65305,65318,65455,65518,59,65106,395,438,9417,58358,54568,62720
1507346977290,894,65296,65313,65249,26,100,65101,425,464,9408,58337,54577,62705
1507346977311,904,65267,65275,65270,265,27,65101,425,464,9424,58301,54635,62631
1507346977338,897,65267,65290,65370,450,11,65101,401,483,9467,58299,54688,62576
1507346977357,912,65269,65279,65352,562,6,65101,401,483,9517,58295,54753,62510
1507346977379,907,65269,65291,65207,590,45,65101,401,444,9553,58265,54830,62424
1507346977399,943,65260,65291,64878,546,104,65096,371,444,9562,58197,54917,62254
1507346977425,927,65265,65285,64694,460,109,65096,371,444,9553,58075,55043,62137
1507346977446,914,65261,65283,64817,345,45,65066,384,464,9525,58015,55098,62044
1507346977470,917,65290,65306,65033,149,65485,65066,384,464,9498,57983,55118,61980
1507346977490,930,65303,65334,65230,1,65407,65066,377,464,9470,57971,55119,61917
1507346977515,929,65325,65333,65137,157,65512,65066,377,464,9449,57924,55162,61851
1507346977546,898,65339,65301,65028,642,93,65072,360,464,9491,57865,55300,61699
1507346977570,948,65327,65271,64909,843,126,65072,360,464,9537,57819,55423,61578
1507346977590,817,65328,65303,64854,820,196,65053,360,464,9574,57770,55603,61406
1507346977615,824,65327,65281,64717,635,259,65053,360,464,9586,57648,55722,61297
1507346977636,846,65307,65291,64777,508,245,65053,342,457,9589,57577,55819,61210
1507346977658,910,65317,65300,64952,348,228,65053,342,457,9585,57514,55892,61154
1507346977682,862,65337,65337,65128,116,200,65036,336,444,9576,57474,55920,61148
1507346977703,858,65351,65345,65263,65364,181,65036,336,444,9548,57402,55937,61158
1507346977726,878,65332,65314,65429,65387,173,65036,336,444,9524,57379,55930,61185
1507346977748,898,65329,65345,65484,65498,171,65028,331,457,9525,57355,55947,61195
1507346977772,970,65311,65339,65416,117,145,65028,331,457,9536,57335,55981,61182
1507346977792,985,65301,65344,65415,256,148,65034,318,464,9559,57319,56060,61146
1507346977815,922,65328,65350,65232,361,196,65034,318,464,9580,57270,56127,61102
1507346977837,936,65327,65350,65178,328,129,65036,324,457,9593,57241,56179,61059
1507346977858,938,65303,65337,65301,145,63,65036,324,457,9579,57220,56190,61018
1507346977890,978,65299,65345,65381,65497,65398,65018,318,464,9544,57226,56174,60993
1507346977924,958,65295,65365,90,65496,65423,65018,318,451,9540,57254,56136,61001
1507346977956,944,65330,65365,65470,65451,15,65012,318,451,9520,57237,56142,60994
1507346977987,941,65305,65349,65441,26,54,65018,318,451,9520,57225,56153,60996
